uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
a10baede-2206-4256-9885-b33391e04c6b,2022-05-07,1.570,26.04.–03.05.,,1570,2022-04-26,2022-05-03,CDU/CSU,27.0
6d642b5c-29bf-486b-bbff-c6ab959fc96d,2022-04-30,1.431,19.04.–26.04.,,1431,2022-04-19,2022-04-26,CDU/CSU,25.0
e30bb1e3-cca9-4c8d-987e-723c45d41787,2022-04-23,1.715,12.04.–19.04.,,1715,2022-04-12,2022-04-19,CDU/CSU,25.0
bf93289d-9c65-4bef-a03e-c5beddde43cf,2022-04-16,1.960,06.04.–12.04.,,1960,2022-04-06,2022-04-12,CDU/CSU,25.0
4eccb8c7-acfc-4df2-9039-246c4e8c1a69,2022-04-09,1.437,30.03.–05.04.,,1437,2022-03-30,2022-04-05,CDU/CSU,25.0
55601693-434b-4194-8f2b-124f781d275a,2022-04-02,1.428,23.03.–29.03.,,1428,2022-03-23,2022-03-29,CDU/CSU,26.0
369c094d-8db6-4633-bb1f-f8be676e0a53,2022-03-26,1.429,16.03.–22.03.,,1429,2022-03-16,2022-03-22,CDU/CSU,25.0
e45e0673-563d-4b93-acd2-3c15e90a0795,2022-03-19,1.416,09.03.–15.03.,,1416,2022-03-09,2022-03-15,CDU/CSU,26.0
0a29004a-aa3b-412e-bc0d-0950e4dc64bb,2022-03-12,1.426,02.03.–08.03.,,1426,2022-03-02,2022-03-08,CDU/CSU,26.0
f779d379-817d-40a7-96a0-8518ea0922d8,2022-03-05,1.405,23.02.–01.03.,,1405,2022-02-23,2022-03-01,CDU/CSU,26.0
a1838719-0a13-40f0-912e-0ade08027a37,2022-02-26,1.432,16.02.–22.02.,,1432,2022-02-16,2022-02-22,CDU/CSU,25.0
f4107081-cd51-4b30-9dd1-1dc78dde1054,2022-02-19,1.434,08.02.–15.02.,,1434,2022-02-08,2022-02-15,CDU/CSU,24.0
88cbd605-c7d4-46c2-9edd-4b8923f326d1,2022-02-12,1.287,01.02.–08.02.,,1287,2022-02-01,2022-02-08,CDU/CSU,26.0
5ca3e622-c04a-49f4-90db-b640d248b8bc,2022-02-05,1.410,26.01.–01.02.,,1410,2022-01-26,2022-02-01,CDU/CSU,24.0
55273773-8e42-4178-9114-df81676f6dae,2022-01-29,1.415,19.01.–25.01.,,1415,2022-01-19,2022-01-25,CDU/CSU,24.0
d511542f-152c-4ec1-bd56-431606820671,2022-01-22,1.441,12.01.–18.01.,,1441,2022-01-12,2022-01-18,CDU/CSU,22.0
3f335114-4b99-493b-b4c7-0131e18ee175,2022-01-15,1.426,05.01.–11.01.,,1426,2022-01-05,2022-01-11,CDU/CSU,23.0
27a3cf6e-5610-485a-a1d2-eb590efe6f7d,2021-12-27,1.436,14.12.–16.12.,,1436,2021-12-14,2021-12-16,CDU/CSU,22.0
d0cb44e4-853c-42aa-b21d-ed6801490d0d,2021-12-18,1.440,08.12.–14.12.,,1440,2021-12-08,2021-12-14,CDU/CSU,22.0
75b1f8b5-b241-47d1-94ac-34c268711dc0,2021-12-11,1.439,01.12.–07.12.,,1439,2021-12-01,2021-12-07,CDU/CSU,21.0
32cb2c5f-1f9f-430b-afed-758b91889d1a,2021-12-04,1.425,24.11.–30.11.,,1425,2021-11-24,2021-11-30,CDU/CSU,20.0
821c006d-9fc5-493c-abdc-3f280ebe17b1,2021-11-27,1.424,17.11.–23.11.,,1424,2021-11-17,2021-11-23,CDU/CSU,22.0
2efdcb3f-4f45-4881-91ec-42d26262dcf8,2021-11-20,1.433,10.11.–16.11.,,1433,2021-11-10,2021-11-16,CDU/CSU,21.0
a2268981-13fa-4f77-8859-a511d7d152fb,2021-11-13,1.424,03.11.–09.11.,,1424,2021-11-03,2021-11-09,CDU/CSU,21.0
10350389-2cb1-4a1f-b727-347f2250e8ea,2021-11-06,1.417,27.10.–02.11.,,1417,2021-10-27,2021-11-02,CDU/CSU,22.0
a034ba7c-acbf-4c85-96e0-4c4985a2145a,2021-10-30,1.422,19.10.–26.10.,,1422,2021-10-19,2021-10-26,CDU/CSU,21.0
b3ba3091-da5a-4363-ba8a-b95ac0bafec6,2021-10-23,1.424,13.10.–19.10.,,1424,2021-10-13,2021-10-19,CDU/CSU,21.0
9420b3db-3fa3-44e1-9331-52f6f941d492,2021-10-14,1.410,06.10.–12.10.,,1410,2021-10-06,2021-10-12,CDU/CSU,19.0
a0c33c73-291e-437c-b633-c3eb8e34e33e,2021-10-09,1.985,28.09.–05.10.,,1985,2021-09-28,2021-10-05,CDU/CSU,20.0
4bbb7a21-8c8c-42e5-9832-9eeafd6da080,2021-09-23,1.433,15.09.–21.09.,,1433,2021-09-15,2021-09-21,CDU/CSU,21.0
c8a2e8c1-55fa-4574-9ab1-94fafac73418,2021-09-16,1.543,08.09.–14.09.,,1543,2021-09-08,2021-09-14,CDU/CSU,20.0
219c7a54-e075-464d-9a00-78bb73c306f0,2021-09-09,1.901,01.09.–07.09.,,1901,2021-09-01,2021-09-07,CDU/CSU,21.0
8a3d5119-628b-4998-a61d-71680e651bf5,2021-09-02,1.439,25.08.–31.08.,,1439,2021-08-25,2021-08-31,CDU/CSU,21.0
85de91cb-021e-46ee-b502-92f2f1303e1f,2021-08-26,1.919,18.08.–24.08.,,1919,2021-08-18,2021-08-24,CDU/CSU,23.0
2a7c577e-22fc-46ae-8306-86d53b34fd0e,2021-08-19,1.920,11.08.–17.08.,,1920,2021-08-11,2021-08-17,CDU/CSU,22.0
f2688c48-ee90-4d11-8969-b6f8b83e5e94,2021-08-11,1.446,04.08.–10.08.,,1446,2021-08-04,2021-08-10,CDU/CSU,22.0
46e1bc23-2281-4eeb-b71a-3e99ce096c30,2021-08-04,1.413,28.07.–03.08.,,1413,2021-07-28,2021-08-03,CDU/CSU,24.0
49f6de20-0aa6-43f9-a9ef-725d6fd338d6,2021-07-30,1.441,20.07.–27.07.,,1441,2021-07-20,2021-07-27,CDU/CSU,27.0
eabca0bf-3971-499f-9ab1-29bedc6908c0,2021-07-23,1.421,14.07.–20.07.,,1421,2021-07-14,2021-07-20,CDU/CSU,28.0
83916cd1-ca88-47f0-985e-1492873615b4,2021-07-16,1.495,07.07.–13.07.,,1495,2021-07-07,2021-07-13,CDU/CSU,28.0
1ae37354-d3fe-4e87-aa54-046a01674298,2021-07-10,1.405,29.06.–06.07.,,1405,2021-06-29,2021-07-06,CDU/CSU,29.0
ad795ae9-7f21-4717-bc53-313f2c98716f,2021-07-02,1.418,23.06.–29.06.,,1418,2021-06-23,2021-06-29,CDU/CSU,28.0
604859ed-aba9-4b1f-a738-a7fadd2926f4,2021-06-25,1.430,15.06.–22.06.,,1430,2021-06-15,2021-06-22,CDU/CSU,28.0
d5997f00-cb65-4a52-90cf-60cd2e0ba924,2021-06-18,1.413,09.06.–15.06.,,1413,2021-06-09,2021-06-15,CDU/CSU,27.0
633068bc-6733-4f1b-a8ac-dabf3de37e57,2021-06-11,1.421,02.06.–08.06.,,1421,2021-06-02,2021-06-08,CDU/CSU,26.0
2d0202da-e863-4091-832e-819b6ab4075b,2021-06-05,1.419,26.05.–01.06.,,1419,2021-05-26,2021-06-01,CDU/CSU,24.0
b4afd622-faaf-412d-88a6-7e60ecd67add,2021-05-28,1.422,19.05.–25.05.,,1422,2021-05-19,2021-05-25,CDU/CSU,25.0
c5aad85f-5094-4c9d-adef-9efe3c3c9737,2021-05-21,1.445,11.05.–18.05.,,1445,2021-05-11,2021-05-18,CDU/CSU,26.0
08d65963-527e-4a51-b889-b3f563b6a5b3,2021-05-15,1.428,06.05.–11.05.,,1428,2021-05-06,2021-05-11,CDU/CSU,24.0
cedf9998-3fae-4996-a21a-d9ad217e21ab,2021-05-08,1.910,29.04.–05.05.,,1910,2021-04-29,2021-05-05,CDU/CSU,23.0
db1f19ca-669e-4b31-923a-6b18e6df13aa,2021-05-01,1.442,22.04.–28.04.,,1442,2021-04-22,2021-04-28,CDU/CSU,24.0
5af117ee-2dc5-4244-9e17-39970a18f907,2021-04-24,1.225,15.04.–21.04.,,1225,2021-04-15,2021-04-21,CDU/CSU,27.0
2c962dfc-5cce-4117-acc6-1e6e19461839,2021-04-18,1.437,08.04.–14.04.,,1437,2021-04-08,2021-04-14,CDU/CSU,29.0
85f4f2bb-d740-4392-ade1-174bba292b7c,2021-04-11,1.448,31.03.–07.04.,,1448,2021-03-31,2021-04-07,CDU/CSU,27.0
5a8e3ea9-d5a3-41e2-9943-6461852ab0f0,2021-04-04,1.429,25.03.–31.03.,,1429,2021-03-25,2021-03-31,CDU/CSU,26.0
5e5c2f3c-0b04-4214-88d4-774541d519c7,2021-03-27,1.447,18.03.–24.03.,,1447,2021-03-18,2021-03-24,CDU/CSU,25.0
a9ae0962-866f-4c1a-bdf2-571de9ed44da,2021-03-20,1.942,11.03.–17.03.,,1942,2021-03-11,2021-03-17,CDU/CSU,27.0
a51f6e1d-32e0-43e9-84d1-f5c86b7a035c,2021-03-14,2.378,04.03.–10.03.,,2378,2021-03-04,2021-03-10,CDU/CSU,31.0
ad37eb60-8d82-4d56-8f06-c98d344ca230,2021-03-07,2.410,25.02.–03.03.,,2410,2021-02-25,2021-03-03,CDU/CSU,32.0
1cd0ae5c-211e-479e-9a2e-714280b9a0a5,2021-02-27,1.869,18.02.–24.02.,,1869,2021-02-18,2021-02-24,CDU/CSU,34.0
52ee6003-a095-4b71-9d1e-49daeac613ca,2021-02-20,1.905,11.02.–17.02.,,1905,2021-02-11,2021-02-17,CDU/CSU,34.0
c1a25393-fe88-4d30-9a85-a8ff7e18a63d,2021-02-14,1.569,04.02.–10.02.,,1569,2021-02-04,2021-02-10,CDU/CSU,35.0
60325065-97ba-4b7b-98e7-0a48728ec497,2021-02-07,1.412,28.01.–03.02.,,1412,2021-01-28,2021-02-03,CDU/CSU,36.0
03da637b-1b50-46ca-8f3c-67875d8f17c3,2021-01-31,1.427,21.01.–27.01.,,1427,2021-01-21,2021-01-27,CDU/CSU,36.0
aaa0e97b-a06f-4798-b94f-7a9cf5be86fe,2021-01-24,1.922,14.01.–20.01.,,1922,2021-01-14,2021-01-20,CDU/CSU,35.0
9301a641-057c-43e5-ac13-f86ab6fb5b10,2021-01-17,2.398,05.01.–13.01.,,2398,2021-01-05,2021-01-13,CDU/CSU,36.0
cbf5074f-89d9-4683-a360-5d9471aa751d,2020-12-19,2.401,10.12.–16.12.,,2401,2020-12-10,2020-12-16,CDU/CSU,35.0
fb402155-8e2a-4d53-8c42-10f94f6737d3,2020-12-13,2.374,03.12.–09.12.,,2374,2020-12-03,2020-12-09,CDU/CSU,35.0
76c8dbfa-6b8d-415a-9392-c34790b57cbc,2020-12-06,1.438,26.11.–02.12.,,1438,2020-11-26,2020-12-02,CDU/CSU,35.0
7d873e10-d887-4011-9f87-ab45f516cd10,2020-11-29,1.517,19.11.–25.11.,,1517,2020-11-19,2020-11-25,CDU/CSU,34.0
320f9b6c-7af0-4e05-a453-060224dd0199,2020-11-22,1.927,12.11.–18.11.,,1927,2020-11-12,2020-11-18,CDU/CSU,36.0
90b2836f-10b2-40e1-a6e2-0320545dd9b7,2020-11-15,2.405,05.11.–11.11.,,2405,2020-11-05,2020-11-11,CDU/CSU,35.0
