uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
f176ba5e-ff31-4caf-8274-ecabd4e2156d,2000-02-10,,,,,,,CDU/CSU,26.0
702b1a18-8cce-4263-ab46-d2c37c04684b,2000-02-03,,,,,,,CDU/CSU,28.0
0ae05dd7-7121-46d8-93f6-47aa44496f89,2000-01-27,,,,,,,CDU/CSU,29.0
230513b8-b38b-4b36-954f-e0119804e56e,2000-01-20,,,,,,,CDU/CSU,29.0
697425f6-5124-438a-91dc-4d9a626654fa,2000-01-13,,,,,,,CDU/CSU,37.0
d4277e6f-e5ae-4191-8a6d-11150b118628,2000-01-06,,,,,,,CDU/CSU,38.0
c6b0944f-302c-4055-ad2a-27747f07e07d,2001-12-13,,,,,,,CDU/CSU,37.0
e0c36ec4-6497-424a-9705-d94794bfa21e,2001-12-06,,,,,,,CDU/CSU,34.0
aa98eaba-69a0-434a-98eb-31bc4455aae0,2001-11-29,,,,,,,CDU/CSU,33.0
ff399dde-c349-42fd-8a8d-514897614607,2001-11-22,,,,,,,CDU/CSU,33.0
2a31b33e-f29c-4cbb-a2d9-8ed66ba4718e,2001-11-15,,,,,,,CDU/CSU,33.0
baf18c00-0a3a-400c-aeb4-89e6c7bda9d6,2001-11-08,,,,,,,CDU/CSU,33.0
30c72807-b1cf-442c-a123-899575b32cd6,2001-11-01,,,,,,,CDU/CSU,32.0
b96d5b59-22bd-43e8-a442-69460a6456bf,2001-10-25,,,,,,,CDU/CSU,35.0
f0442f39-a3c2-44cb-afb2-c2c6b7670e30,2001-10-18,,,,,,,CDU/CSU,35.0
3ef98973-24f2-4783-b65c-00080ec070b6,2001-10-11,,,,,,,CDU/CSU,34.0
8525ca80-7bca-4943-9d9e-0cb726f9a0d9,2001-10-04,,,,,,,CDU/CSU,35.0
00b8cc03-2666-429e-a2d9-77d8a207c333,2001-09-27,,,,,,,CDU/CSU,36.0
b3ea29f0-1a5d-493d-8a87-057ee08565a6,2001-09-20,,,,,,,CDU/CSU,37.0
8391fbe8-f444-497c-97d2-c0acbf67a998,2001-09-13,,,,,,,CDU/CSU,36.0
014dcbb1-f46d-4e93-aad1-07f5958235e2,2001-09-06,,,,,,,CDU/CSU,37.0
fae5c08b-ff82-45ee-b730-f22828966201,2001-08-30,,,,,,,CDU/CSU,37.0
50f4f57d-9aa8-403c-9ec5-171825bd4d10,2001-08-23,,,,,,,CDU/CSU,36.0
62a6083e-1101-46fe-b58d-b65f785a9f35,2001-08-16,,,,,,,CDU/CSU,35.0
b8c0afa5-1f41-415c-897d-24e35e400a64,2001-08-09,,,,,,,CDU/CSU,34.0
a75cc7d8-2036-4396-ba1c-363e406a530e,2001-08-02,,,,,,,CDU/CSU,33.0
008282fd-68d9-408d-9ae1-0c237e18fc27,2001-07-26,,,,,,,CDU/CSU,34.0
b06d5f35-bcc7-4904-ad94-30786c7a5e41,2001-07-19,,,,,,,CDU/CSU,34.0
41f408a2-1384-44c6-be42-21dd50b5839a,2001-07-12,,,,,,,CDU/CSU,34.0
3a593805-172c-4569-827b-6b36ee10849c,2001-07-05,,,,,,,CDU/CSU,35.0
4083cc91-4ede-47f1-bf81-9acd84c152ad,2001-06-28,,,,,,,CDU/CSU,34.0
2dfc51e2-af16-43de-a6ea-5c1d39587b6a,2001-06-21,,,,,,,CDU/CSU,36.0
02d18806-1d87-4b1a-91d9-f21bdf4a015b,2001-06-14,,,,,,,CDU/CSU,34.0
145b15b5-f709-4c76-bc5b-102b4aeb38c8,2001-06-07,,,,,,,CDU/CSU,33.0
3bc73dd0-a226-4438-840c-6a7bcd2edfeb,2001-05-31,,,,,,,CDU/CSU,34.0
